time,atom0_x,atom0_y,atom0_z,atom0_vx,atom0_vy,atom0_vz,atom0_ax,atom0_ay,atom0_az,atom1_x,atom1_y,atom1_z,atom1_vx,atom1_vy,atom1_vz,atom1_ax,atom1_ay,atom1_az,pressure,PE,KE,temperature
2.19951e-11,3e-10,0,0,-8.84205e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.59311e-296,6.26354e-274
2.19981e-11,3e-10,0,0,-8.84326e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.59381e-296,6.26525e-274
2.20011e-11,3e-10,0,0,-8.84447e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.59452e-296,6.26696e-274
2.20041e-11,3e-10,0,0,-8.84567e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.59523e-296,6.26867e-274
2.20071e-11,3e-10,0,0,-8.84688e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.59594e-296,6.27038e-274
2.20101e-11,3e-10,0,0,-8.84808e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.59664e-296,6.27209e-274
2.20131e-11,3e-10,0,0,-8.84929e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.59735e-296,6.2738e-274
2.20161e-11,3e-10,0,0,-8.8505e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.59806e-296,6.27551e-274
2.20191e-11,3e-10,0,0,-8.8517e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.59877e-296,6.27722e-274
2.20221e-11,3e-10,0,0,-8.85291e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.59948e-296,6.27893e-274
2.20251e-11,3e-10,0,0,-8.85411e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.60019e-296,6.28064e-274
2.20281e-11,3e-10,0,0,-8.85532e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.60089e-296,6.28235e-274
2.20311e-11,3e-10,0,0,-8.85653e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.6016e-296,6.28406e-274
2.20341e-11,3e-10,0,0,-8.85773e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.60231e-296,6.28577e-274
2.20371e-11,3e-10,0,0,-8.85894e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.60302e-296,6.28749e-274
2.20401e-11,3e-10,0,0,-8.86014e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.60373e-296,6.2892e-274
2.20431e-11,3e-10,0,0,-8.86135e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.60444e-296,6.29091e-274
2.20461e-11,3e-10,0,0,-8.86255e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.60515e-296,6.29262e-274
2.20491e-11,3e-10,0,0,-8.86376e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.60585e-296,6.29433e-274
2.20521e-11,3e-10,0,0,-8.86497e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.60656e-296,6.29605e-274
2.20551e-11,3e-10,0,0,-8.86617e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.60727e-296,6.29776e-274
2.20581e-11,3e-10,0,0,-8.86738e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.60798e-296,6.29947e-274
2.20611e-11,3e-10,0,0,-8.86858e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.60869e-296,6.30119e-274
2.20641e-11,3e-10,0,0,-8.86979e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.6094e-296,6.3029e-274
2.20671e-11,3e-10,0,0,-8.871e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.61011e-296,6.30462e-274
2.20701e-11,3e-10,0,0,-8.8722e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.61082e-296,6.30633e-274
2.20731e-11,3e-10,0,0,-8.87341e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.61153e-296,6.30804e-274
2.20761e-11,3e-10,0,0,-8.87461e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.61224e-296,6.30976e-274
2.20791e-11,3e-10,0,0,-8.87582e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.61295e-296,6.31147e-274
2.20821e-11,3e-10,0,0,-8.87703e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.61366e-296,6.31319e-274
2.20851e-11,3e-10,0,0,-8.87823e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.61437e-296,6.3149e-274
2.20881e-11,3e-10,0,0,-8.87944e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.61508e-296,6.31662e-274
2.20911e-11,3e-10,0,0,-8.88064e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.61579e-296,6.31834e-274
2.20941e-11,3e-10,0,0,-8.88185e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.6165e-296,6.32005e-274
2.20971e-11,3e-10,0,0,-8.88306e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.61721e-296,6.32177e-274
2.21001e-11,3e-10,0,0,-8.88426e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.61792e-296,6.32349e-274
2.21031e-11,3e-10,0,0,-8.88547e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.61863e-296,6.3252e-274
2.21061e-11,3e-10,0,0,-8.88667e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.61934e-296,6.32692e-274
2.21091e-11,3e-10,0,0,-8.88788e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.62006e-296,6.32864e-274
2.21121e-11,3e-10,0,0,-8.88909e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.62077e-296,6.33035e-274
2.21151e-11,3e-10,0,0,-8.89029e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.62148e-296,6.33207e-274
2.21181e-11,3e-10,0,0,-8.8915e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.62219e-296,6.33379e-274
2.21211e-11,3e-10,0,0,-8.8927e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.6229e-296,6.33551e-274
2.21241e-11,3e-10,0,0,-8.89391e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.62361e-296,6.33723e-274
2.21271e-11,3e-10,0,0,-8.89512e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.62432e-296,6.33894e-274
2.21301e-11,3e-10,0,0,-8.89632e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.62503e-296,6.34066e-274
2.21331e-11,3e-10,0,0,-8.89753e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.62575e-296,6.34238e-274
2.21361e-11,3e-10,0,0,-8.89873e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.62646e-296,6.3441e-274
2.21391e-11,3e-10,0,0,-8.89994e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.62717e-296,6.34582e-274
2.21421e-11,3e-10,0,0,-8.90115e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.62788e-296,6.34754e-274
2.2145e-11,3e-10,0,0,-8.90235e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.62859e-296,6.34926e-274
2.2148e-11,3e-10,0,0,-8.90356e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.62931e-296,6.35098e-274
2.2151e-11,3e-10,0,0,-8.90476e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.63002e-296,6.3527e-274
2.2154e-11,3e-10,0,0,-8.90597e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.63073e-296,6.35442e-274
2.2157e-11,3e-10,0,0,-8.90718e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.63144e-296,6.35614e-274
2.216e-11,3e-10,0,0,-8.90838e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.63216e-296,6.35787e-274
2.2163e-11,3e-10,0,0,-8.90959e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.63287e-296,6.35959e-274
2.2166e-11,3e-10,0,0,-8.91079e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.63358e-296,6.36131e-274
2.2169e-11,3e-10,0,0,-8.912e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.63429e-296,6.36303e-274
2.2172e-11,3e-10,0,0,-8.91321e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.63501e-296,6.36475e-274
2.2175e-11,3e-10,0,0,-8.91441e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.63572e-296,6.36648e-274
2.2178e-11,3e-10,0,0,-8.91562e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.63643e-296,6.3682e-274
2.2181e-11,3e-10,0,0,-8.91682e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.63715e-296,6.36992e-274
2.2184e-11,3e-10,0,0,-8.91803e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.63786e-296,6.37164e-274
2.2187e-11,3e-10,0,0,-8.91923e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.63857e-296,6.37337e-274
2.219e-11,3e-10,0,0,-8.92044e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.63929e-296,6.37509e-274
2.2193e-11,3e-10,0,0,-8.92165e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.64e-296,6.37682e-274
2.2196e-11,3e-10,0,0,-8.92285e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.64072e-296,6.37854e-274
2.2199e-11,3e-10,0,0,-8.92406e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.64143e-296,6.38026e-274
2.2202e-11,3e-10,0,0,-8.92526e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.64214e-296,6.38199e-274
2.2205e-11,3e-10,0,0,-8.92647e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.64286e-296,6.38371e-274
2.2208e-11,3e-10,0,0,-8.92768e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.64357e-296,6.38544e-274
2.2211e-11,3e-10,0,0,-8.92888e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.64429e-296,6.38716e-274
2.2214e-11,3e-10,0,0,-8.93009e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.645e-296,6.38889e-274
2.2217e-11,3e-10,0,0,-8.93129e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.64571e-296,6.39061e-274
2.222e-11,3e-10,0,0,-8.9325e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.64643e-296,6.39234e-274
2.2223e-11,3e-10,0,0,-8.93371e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.64714e-296,6.39407e-274
2.2226e-11,3e-10,0,0,-8.93491e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.64786e-296,6.39579e-274
2.2229e-11,3e-10,0,0,-8.93612e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.64857e-296,6.39752e-274
2.2232e-11,3e-10,0,0,-8.93732e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.64929e-296,6.39925e-274
2.2235e-11,3e-10,0,0,-8.93853e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.65e-296,6.40097e-274
2.2238e-11,3e-10,0,0,-8.93974e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.65072e-296,6.4027e-274
2.2241e-11,3e-10,0,0,-8.94094e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.65143e-296,6.40443e-274
2.2244e-11,3e-10,0,0,-8.94215e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.65215e-296,6.40616e-274
2.2247e-11,3e-10,0,0,-8.94335e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.65286e-296,6.40788e-274
2.225e-11,3e-10,0,0,-8.94456e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.65358e-296,6.40961e-274
2.2253e-11,3e-10,0,0,-8.94577e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.65429e-296,6.41134e-274
2.2256e-11,3e-10,0,0,-8.94697e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.65501e-296,6.41307e-274
2.2259e-11,3e-10,0,0,-8.94818e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.65573e-296,6.4148e-274
2.2262e-11,3e-10,0,0,-8.94938e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.65644e-296,6.41653e-274
2.2265e-11,3e-10,0,0,-8.95059e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.65716e-296,6.41826e-274
2.2268e-11,3e-10,0,0,-8.9518e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.65787e-296,6.41999e-274
2.2271e-11,3e-10,0,0,-8.953e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.65859e-296,6.42172e-274
2.2274e-11,3e-10,0,0,-8.95421e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.65931e-296,6.42345e-274
2.2277e-11,3e-10,0,0,-8.95541e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.66002e-296,6.42518e-274
2.228e-11,3e-10,0,0,-8.95662e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.66074e-296,6.42691e-274
2.2283e-11,3e-10,0,0,-8.95783e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.66146e-296,6.42864e-274
2.2286e-11,3e-10,0,0,-8.95903e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.66217e-296,6.43037e-274
2.2289e-11,3e-10,0,0,-8.96024e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.66289e-296,6.4321e-274
2.2292e-11,3e-10,0,0,-8.96144e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.66361e-296,6.43383e-274
2.2295e-11,3e-10,0,0,-8.96265e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.66432e-296,6.43556e-274
2.2298e-11,3e-10,0,0,-8.96386e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.66504e-296,6.4373e-274
2.2301e-11,3e-10,0,0,-8.96506e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.66576e-296,6.43903e-274
2.2304e-11,3e-10,0,0,-8.96627e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.66647e-296,6.44076e-274
2.2307e-11,3e-10,0,0,-8.96747e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.66719e-296,6.44249e-274
2.231e-11,3e-10,0,0,-8.96868e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.66791e-296,6.44423e-274
2.2313e-11,3e-10,0,0,-8.96988e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.66863e-296,6.44596e-274
2.2316e-11,3e-10,0,0,-8.97109e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.66934e-296,6.44769e-274
2.2319e-11,3e-10,0,0,-8.9723e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.67006e-296,6.44943e-274
2.2322e-11,3e-10,0,0,-8.9735e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.67078e-296,6.45116e-274
2.2325e-11,3e-10,0,0,-8.97471e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.6715e-296,6.45289e-274
2.2328e-11,3e-10,0,0,-8.97591e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.67222e-296,6.45463e-274
2.2331e-11,3e-10,0,0,-8.97712e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.67293e-296,6.45636e-274
2.2334e-11,3e-10,0,0,-8.97833e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.67365e-296,6.4581e-274
2.2337e-11,3e-10,0,0,-8.97953e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.67437e-296,6.45983e-274
2.234e-11,3e-10,0,0,-8.98074e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.67509e-296,6.46157e-274
2.2343e-11,3e-10,0,0,-8.98194e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.67581e-296,6.4633e-274
2.2346e-11,3e-10,0,0,-8.98315e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.67653e-296,6.46504e-274
2.2349e-11,3e-10,0,0,-8.98436e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.67724e-296,6.46677e-274
2.2352e-11,3e-10,0,0,-8.98556e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.67796e-296,6.46851e-274
2.2355e-11,3e-10,0,0,-8.98677e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.67868e-296,6.47025e-274
2.2358e-11,3e-10,0,0,-8.98797e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.6794e-296,6.47198e-274
2.2361e-11,3e-10,0,0,-8.98918e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.68012e-296,6.47372e-274
2.2364e-11,3e-10,0,0,-8.99039e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.68084e-296,6.47546e-274
2.2367e-11,3e-10,0,0,-8.99159e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.68156e-296,6.47719e-274
2.237e-11,3e-10,0,0,-8.9928e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.68228e-296,6.47893e-274
2.2373e-11,3e-10,0,0,-8.994e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.683e-296,6.48067e-274
2.2376e-11,3e-10,0,0,-8.99521e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.68372e-296,6.48241e-274
2.2379e-11,3e-10,0,0,-8.99642e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.68444e-296,6.48415e-274
2.2382e-11,3e-10,0,0,-8.99762e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.68516e-296,6.48589e-274
2.2385e-11,3e-10,0,0,-8.99883e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.68588e-296,6.48762e-274
2.2388e-11,3e-10,0,0,-9.00003e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.6866e-296,6.48936e-274
